city,state_name,lat,lng
McCord,Oklahoma,36.6798,-97.0346
Crescent,Oklahoma,35.9516,-97.5949
Comanche,Oklahoma,34.3597,-97.9478
Westville,Oklahoma,35.9903,-94.5743
Stratford,Oklahoma,34.7952,-96.9603
Cherokee,Oklahoma,36.7547,-98.3551
Justice,Oklahoma,36.2909,-95.5635
Morris,Oklahoma,35.6152,-95.8624
Helena,Oklahoma,36.5466,-98.2714
Beaver,Oklahoma,36.8151,-100.5235
Cleora,Oklahoma,36.5738,-94.948
Locust Grove,Oklahoma,36.1978,-95.1685
Salina,Oklahoma,36.2907,-95.1519
Apache,Oklahoma,34.8938,-98.3581
Vian,Oklahoma,35.5018,-94.9698
Panama,Oklahoma,35.1716,-94.6707
Sperry,Oklahoma,36.2978,-95.9917
Okarche,Oklahoma,35.7189,-97.9757
Laverne,Oklahoma,36.7054,-99.8971
Waukomis,Oklahoma,36.2833,-97.9038
Buffalo,Oklahoma,36.8373,-99.6464
Bushyhead,Oklahoma,36.4596,-95.5164
Snyder,Oklahoma,34.6552,-98.9533
Goodwell,Oklahoma,36.5943,-101.6326
Geary,Oklahoma,35.5927,-98.2914
Fairfax,Oklahoma,36.5698,-96.708
Mounds,Oklahoma,35.8789,-96.0682
Shattuck,Oklahoma,36.2651,-99.8774
Rush Springs,Oklahoma,34.7792,-97.9572
Colbert,Oklahoma,33.8578,-96.5043
Dickson,Oklahoma,34.1877,-96.997
Beggs,Oklahoma,35.7772,-96.0278
Yale,Oklahoma,36.115,-96.7012
Latta,Oklahoma,34.7531,-96.7088
Brushy,Oklahoma,35.5578,-94.7434
Geronimo,Oklahoma,34.4852,-98.3893
Maysville,Oklahoma,34.8544,-97.3878
Wetumka,Oklahoma,35.2409,-96.239
Byng,Oklahoma,34.8659,-96.6678
Thomas,Oklahoma,35.7476,-98.7494
Konawa,Oklahoma,34.9582,-96.7535
Bray,Oklahoma,34.616,-97.8207
Oologah,Oklahoma,36.4436,-95.7085
Boley,Oklahoma,35.4903,-96.4793
Mooreland,Oklahoma,36.4379,-99.2045
Central High,Oklahoma,34.617,-98.0892
Barnsdall,Oklahoma,36.5609,-96.1626
Kellyville,Oklahoma,35.9482,-96.2143
Fletcher,Oklahoma,34.8224,-98.2391
Meeker,Oklahoma,35.4852,-96.8951
Oakland,Oklahoma,34.0975,-96.7978
Okeene,Oklahoma,36.1171,-98.3165
Kenwood,Oklahoma,36.3013,-94.9979
Caddo,Oklahoma,34.1288,-96.2678
Boise City,Oklahoma,36.7314,-102.5098
Talihina,Oklahoma,34.7522,-95.0409
Forest Park,Oklahoma,35.5095,-97.4469
Wister,Oklahoma,34.9699,-94.7206
Maud,Oklahoma,35.1336,-96.7783
Cherry Tree,Oklahoma,35.7454,-94.6428
Ninnekah,Oklahoma,34.9641,-97.9447
Fairland,Oklahoma,36.7506,-94.8483
Afton,Oklahoma,36.6965,-94.9579
Peggs,Oklahoma,36.0673,-95.0718
Oilton,Oklahoma,36.0821,-96.5819
Cyril,Oklahoma,34.8986,-98.2031
Erick,Oklahoma,35.2155,-99.8686
Shady Point,Oklahoma,35.1278,-94.6687
Quinton,Oklahoma,35.1249,-95.3676
Sequoyah,Oklahoma,36.3797,-95.5969
Ringling,Oklahoma,34.1785,-97.5921
Weleetka,Oklahoma,35.3428,-96.1353
Gore,Oklahoma,35.5417,-95.1129
Medford,Oklahoma,36.8037,-97.738
Hydro,Oklahoma,35.5482,-98.5792
Grandfield,Oklahoma,34.2305,-98.6873
Pettit,Oklahoma,35.7656,-94.9692
Allen,Oklahoma,34.8774,-96.413
North Enid,Oklahoma,36.4457,-97.8634
Waynoka,Oklahoma,36.5848,-98.8785
Lost City,Oklahoma,36.0006,-95.1223
Temple,Oklahoma,34.273,-98.2352
Texhoma,Oklahoma,36.5053,-101.7876
Brent,Oklahoma,35.364,-94.788
Empire City,Oklahoma,34.4738,-98.0562
Quapaw,Oklahoma,36.9581,-94.7813
Cashion,Oklahoma,35.8039,-97.6753
Mannsville,Oklahoma,34.1858,-96.8974
Dibble,Oklahoma,35.0152,-97.6275
West Siloam Springs,Oklahoma,36.1755,-94.5941
Seiling,Oklahoma,36.1548,-98.9296
Dewar,Oklahoma,35.4583,-95.9476
Colcord,Oklahoma,36.2647,-94.692
Sentinel,Oklahoma,35.1571,-99.1736
Pond Creek,Oklahoma,36.6677,-97.8029
Langley,Oklahoma,36.4707,-95.0539
Adair,Oklahoma,36.4366,-95.2727
Garber,Oklahoma,36.4365,-97.581
Davenport,Oklahoma,35.7093,-96.7643
Limestone,Oklahoma,36.3143,-95.7477
Arapaho,Oklahoma,35.5779,-98.9593
Flint Creek,Oklahoma,36.1765,-94.7436
Kansas,Oklahoma,36.2058,-94.789
Howe,Oklahoma,34.95,-94.6408
Clayton,Oklahoma,34.5857,-95.3561
Wellston,Oklahoma,35.6861,-97.0616
Cheyenne,Oklahoma,35.6102,-99.6782
Sterling,Oklahoma,34.7498,-98.1729
Valley Brook,Oklahoma,35.4027,-97.4814
Tipton,Oklahoma,34.502,-99.1383
Haileyville,Oklahoma,34.8542,-95.5784
Ryan,Oklahoma,34.0213,-97.9541
Burneyville,Oklahoma,33.9055,-97.2913
Blair,Oklahoma,34.7799,-99.3329
Tyrone,Oklahoma,36.9556,-101.0679
Valliant,Oklahoma,34.0043,-95.0895
Copan,Oklahoma,36.9008,-95.9254
Mountain View,Oklahoma,35.0994,-98.7502
Wright City,Oklahoma,34.0649,-95.0074
South Coffeyville,Oklahoma,36.9934,-95.6219
Wayne,Oklahoma,34.9171,-97.3167
Roff,Oklahoma,34.6288,-96.8411
Elmore City,Oklahoma,34.6299,-97.3909
Woodall,Oklahoma,35.8246,-95.0823
Morrison,Oklahoma,36.2924,-97.0291
Vici,Oklahoma,36.1487,-99.2993
Okay,Oklahoma,35.854,-95.3143
Porum,Oklahoma,35.3568,-95.2634
Springer,Oklahoma,34.2909,-97.1255
Bokchito,Oklahoma,34.0179,-96.1416
Tenkiller,Oklahoma,35.7975,-94.8656
Porter,Oklahoma,35.8687,-95.5206
Boswell,Oklahoma,34.0281,-95.8683
Kiowa,Oklahoma,34.7223,-95.9018
Welling,Oklahoma,35.8561,-94.8458
Savanna,Oklahoma,34.8353,-95.8357
Remy,Oklahoma,35.4578,-94.4984
Rock Island,Oklahoma,35.1831,-94.4811
Binger,Oklahoma,35.3105,-98.3433
Cartwright,Oklahoma,33.8555,-96.561
Carney,Oklahoma,35.8065,-97.0154
Earlsboro,Oklahoma,35.3277,-96.8014
Lahoma,Oklahoma,36.3878,-98.0898
Paoli,Oklahoma,34.8261,-97.2619
Fairfield,Oklahoma,35.8407,-94.6062
Fort Cobb,Oklahoma,35.1041,-98.4417
Glencoe,Oklahoma,36.2313,-96.9302
Calumet,Oklahoma,35.6014,-98.1247
Washington,Oklahoma,35.0583,-97.4922
Cole,Oklahoma,35.0992,-97.5663
Velma,Oklahoma,34.4548,-97.6617
Webbers Falls,Oklahoma,35.512,-95.1601
Canton,Oklahoma,36.055,-98.5884
Akins,Oklahoma,35.5043,-94.67
Welch,Oklahoma,36.8738,-95.0948
Hulbert,Oklahoma,35.9315,-95.1436
Bernice,Oklahoma,36.622,-94.9109
Hammon,Oklahoma,35.6323,-99.3832
Olustee,Oklahoma,34.5476,-99.4241
Keota,Oklahoma,35.2569,-94.9224
Alex,Oklahoma,34.9227,-97.7763
Ramona,Oklahoma,36.5322,-95.926
Achille,Oklahoma,33.8346,-96.39
Eagletown,Oklahoma,34.0417,-94.57
Pin Oak Acres,Oklahoma,36.1226,-95.2889
Verden,Oklahoma,35.0831,-98.0872
Covington,Oklahoma,36.3075,-97.5866
Dill City,Oklahoma,35.282,-99.1335
Shady Grove,Oklahoma,35.9485,-95.0952
Forgan,Oklahoma,36.9068,-100.5377
Ravia,Oklahoma,34.2408,-96.7565
Redbird Smith,Oklahoma,35.5615,-95.0298
Stonewall,Oklahoma,34.6504,-96.5268
Canute,Oklahoma,35.422,-99.2776
Rocky Mountain,Oklahoma,35.7936,-94.778
Thackerville,Oklahoma,33.7937,-97.1422
Carlisle,Oklahoma,35.5042,-95.0323
Ringwood,Oklahoma,36.3821,-98.2412
Winchester,Oklahoma,35.7906,-95.9983
McCurtain,Oklahoma,35.1509,-94.9669
Tryon,Oklahoma,35.8816,-96.9655
Bokoshe,Oklahoma,35.1908,-94.7902
New Eucha,Oklahoma,36.3912,-94.8522
Schulter,Oklahoma,35.511,-95.9567
Billings,Oklahoma,36.5313,-97.4342
Zeb,Oklahoma,35.8061,-95.0438
Fort Towson,Oklahoma,34.0244,-95.2972
Arnett,Oklahoma,36.135,-99.7712
Amber,Oklahoma,35.1602,-97.882
Depew,Oklahoma,35.7977,-96.524
Red Oak,Oklahoma,34.9508,-95.0814
Dover,Oklahoma,35.9815,-97.9106
Cement,Oklahoma,34.9362,-98.1364
Wauhillau,Oklahoma,35.8682,-94.7623
Corn,Oklahoma,35.3793,-98.7814
Prue,Oklahoma,36.2497,-96.2668
Paden,Oklahoma,35.5076,-96.5665
Drummond,Oklahoma,36.3012,-98.0358
Proctor,Oklahoma,35.9759,-94.7511
Chattanooga,Oklahoma,34.4242,-98.654
Medicine Park,Oklahoma,34.7294,-98.4846
Wapanucka,Oklahoma,34.3735,-96.4254
Leedey,Oklahoma,35.8688,-99.3451
Keys,Oklahoma,35.8056,-94.9425
Wynona,Oklahoma,36.5458,-96.3267
Shidler,Oklahoma,36.7808,-96.6596
Spavinaw,Oklahoma,36.3927,-95.0501
Ochelata,Oklahoma,36.6011,-95.9808
Fort Coffee,Oklahoma,35.2942,-94.5726
Ketchum,Oklahoma,36.5261,-95.0383
Belfonte,Oklahoma,35.5368,-94.5507
Tribbey,Oklahoma,35.0992,-97.0938
Randlett,Oklahoma,34.1773,-98.4639
Turpin,Oklahoma,36.8705,-100.8825
Asher,Oklahoma,34.9884,-96.9254
Ripley,Oklahoma,36.0158,-96.9039
Gage,Oklahoma,36.3182,-99.7578
Eldorado,Oklahoma,34.473,-99.6498
Fanshawe,Oklahoma,34.9733,-94.856
Crowder,Oklahoma,35.1157,-95.6787
Stringtown,Oklahoma,34.4697,-96.0548
Lone Wolf,Oklahoma,34.9904,-99.2457
Delaware,Oklahoma,36.7789,-95.6426
Old Green,Oklahoma,35.9845,-94.6036
Tushka,Oklahoma,34.3178,-96.1677
Lamont,Oklahoma,36.6913,-97.5582
Bowlegs,Oklahoma,35.1474,-96.6691
Oktaha,Oklahoma,35.5776,-95.4778
East Duke,Oklahoma,34.6628,-99.5696
Whitefield,Oklahoma,35.2546,-95.2391
Terral,Oklahoma,33.8966,-97.9383
Mountain Park,Oklahoma,34.6989,-98.9523
Custer City,Oklahoma,35.6637,-98.8869
Bell,Oklahoma,35.7544,-94.5349
Foyil,Oklahoma,36.4309,-95.5215
Peavine,Oklahoma,35.8903,-94.6064
Optima,Oklahoma,36.762,-101.3497
Coyle,Oklahoma,35.9538,-97.2388
Gowen,Oklahoma,34.8781,-95.4742
Dustin,Oklahoma,35.2712,-96.032
North Miami,Oklahoma,36.92,-94.8797
Kaw City,Oklahoma,36.7682,-96.8629
Bennington,Oklahoma,34.0038,-96.0376
Silo,Oklahoma,34.0358,-96.4746
Wanette,Oklahoma,34.9627,-97.0319
Carmen,Oklahoma,36.5791,-98.4578
Grandview,Oklahoma,35.9556,-95.0047
Rose,Oklahoma,36.2123,-95.0382
Katie,Oklahoma,34.5833,-97.3389
Jennings,Oklahoma,36.1823,-96.569
Grant,Oklahoma,33.9387,-95.5156
Titanic,Oklahoma,35.8889,-94.7434
Agra,Oklahoma,35.895,-96.8702
Fargo,Oklahoma,36.3741,-99.6219
Briggs,Oklahoma,35.921,-94.9
Bridge Creek,Oklahoma,35.2393,-97.7305
Ballou,Oklahoma,36.1421,-95.1998
Cleo Springs,Oklahoma,36.4046,-98.44
Lehigh,Oklahoma,34.4707,-96.2209
Cedar Valley,Oklahoma,35.8703,-97.5244
Indiahoma,Oklahoma,34.6196,-98.752
Sand Hill,Oklahoma,35.6343,-95.2012
Arpelar,Oklahoma,34.9356,-95.9589
Evening Shade,Oklahoma,35.6195,-94.9104
Wakita,Oklahoma,36.8818,-97.9238
Eakly,Oklahoma,35.3055,-98.556
Wyandotte,Oklahoma,36.7925,-94.7231
Greasy,Oklahoma,35.6821,-94.7177
Bluejacket,Oklahoma,36.8008,-95.074
Fort Supply,Oklahoma,36.5722,-99.5736
Francis,Oklahoma,34.8743,-96.5926
Ralston,Oklahoma,36.5036,-96.7374
Mill Creek,Oklahoma,34.4019,-96.8257
Milburn,Oklahoma,34.2401,-96.552
Kinta,Oklahoma,35.1193,-95.2378
Millerton,Oklahoma,33.9843,-95.019
Watts,Oklahoma,36.1073,-94.5717
Sawyer,Oklahoma,34.0206,-95.3773
Taloga,Oklahoma,36.0403,-98.9642
Liberty,Oklahoma,35.4656,-94.5442
Sportsmen Acres,Oklahoma,36.2458,-95.2515
Avant,Oklahoma,36.4886,-96.0599
Marshall,Oklahoma,36.1555,-97.6257
Gracemont,Oklahoma,35.1878,-98.257
Disney,Oklahoma,36.477,-95.0195
Tupelo,Oklahoma,34.6025,-96.4205
Gans,Oklahoma,35.3874,-94.695
Short,Oklahoma,35.5664,-94.4936
Rattan,Oklahoma,34.2004,-95.4131
Westport,Oklahoma,36.195,-96.3361
Haworth,Oklahoma,33.8403,-94.6571
Butler,Oklahoma,35.5952,-99.181
Cameron,Oklahoma,35.1351,-94.5359
Lebanon,Oklahoma,33.9737,-96.9177
Freedom,Oklahoma,36.768,-99.1131
Red Rock,Oklahoma,36.4601,-97.1796
Alderson,Oklahoma,34.9008,-95.69
Davidson,Oklahoma,34.2421,-99.0781
Oaks,Oklahoma,36.1695,-94.8526
River Bottom,Oklahoma,35.6357,-95.2378
Lenapah,Oklahoma,36.8514,-95.6356
West Peavine,Oklahoma,35.9133,-94.6481
Talala,Oklahoma,36.5294,-95.7011
Simms,Oklahoma,35.3987,-95.1647
Coleman,Oklahoma,34.2635,-96.4194
Nicut,Oklahoma,35.5986,-94.5626
Keyes,Oklahoma,36.8077,-102.2518
Leach,Oklahoma,36.1979,-94.9099
Calvin,Oklahoma,34.9672,-96.253
Cromwell,Oklahoma,35.3634,-96.4572
Byars,Oklahoma,34.8724,-97.0541
Arcadia,Oklahoma,35.6655,-97.3255
Lyons Switch,Oklahoma,35.7794,-94.6933
Longdale,Oklahoma,36.1337,-98.5509
Stoney Point,Oklahoma,35.5847,-94.6635
Mulhall,Oklahoma,36.0917,-97.3615
White Oak,Oklahoma,36.6098,-95.2763
Johnson,Oklahoma,35.4056,-96.8418
Garvin,Oklahoma,33.9559,-94.9348
Kremlin,Oklahoma,36.5466,-97.8324
Long,Oklahoma,35.4993,-94.547
Braggs,Oklahoma,35.6634,-95.1986
Goltry,Oklahoma,36.5319,-98.1514
Soper,Oklahoma,34.0322,-95.6963
Carter,Oklahoma,35.2175,-99.5038
Platter,Oklahoma,33.9066,-96.5337
Big Cabin,Oklahoma,36.5401,-95.2221
Marble City,Oklahoma,35.5824,-94.8186
Vera,Oklahoma,36.4504,-95.8965
Breckenridge,Oklahoma,36.4622,-97.7273
Drowning Creek,Oklahoma,36.4778,-94.8942
Lane,Oklahoma,34.2997,-95.9894
Boynton,Oklahoma,35.6493,-95.6543
Ames,Oklahoma,36.2471,-98.1867
Taft,Oklahoma,35.7607,-95.5455
Meno,Oklahoma,36.3881,-98.1779
Tamaha,Oklahoma,35.4059,-95.0181
Elm Grove,Oklahoma,35.7925,-94.563
Roosevelt,Oklahoma,34.8477,-99.0227
Fitzhugh,Oklahoma,34.6581,-96.7665
Blue,Oklahoma,33.9899,-96.2304
Snake Creek,Oklahoma,36.1786,-95.0937
Marland,Oklahoma,36.5611,-97.1529
Dougherty,Oklahoma,34.4005,-97.0514
Kenefic,Oklahoma,34.1501,-96.3642
Jet,Oklahoma,36.6664,-98.1814
Whitesboro,Oklahoma,34.6965,-94.879
Aline,Oklahoma,36.5096,-98.4486
Hardesty,Oklahoma,36.6147,-101.1936
Gotebo,Oklahoma,35.0711,-98.8744
Pocasset,Oklahoma,35.178,-97.9592
Monroe,Oklahoma,34.9937,-94.5155
Reydon,Oklahoma,35.6503,-99.9237
Canadian,Oklahoma,35.1741,-95.6496
Braman,Oklahoma,36.9237,-97.3351
Caney,Oklahoma,34.2356,-96.217
Pittsburg,Oklahoma,34.7116,-95.8502
Scraper,Oklahoma,35.9642,-94.8912
Nash,Oklahoma,36.6648,-98.0521
Iron Post,Oklahoma,36.1558,-95.1353
Tiawah,Oklahoma,36.2483,-95.5362
Lequire,Oklahoma,35.1098,-95.1065
Slick,Oklahoma,35.7775,-96.2667
Camargo,Oklahoma,36.0179,-99.2883
Dale,Oklahoma,35.3842,-97.0435
Chewey,Oklahoma,36.0905,-94.7385
Gregory,Oklahoma,36.1697,-95.5742
Le Flore,Oklahoma,34.8985,-94.9759
Cimarron City,Oklahoma,35.8887,-97.6022
Bessie,Oklahoma,35.3854,-98.9894
Spaulding,Oklahoma,35.0132,-96.4406
Dry Creek,Oklahoma,35.7275,-94.8704
Teresita,Oklahoma,36.123,-94.9803
Sparks,Oklahoma,35.6113,-96.8191
Notchietown,Oklahoma,35.5857,-95.0901
Eldon,Oklahoma,35.9305,-94.8179
Orlando,Oklahoma,36.1355,-97.3653
Hunter,Oklahoma,36.5637,-97.6624
Bromide,Oklahoma,34.418,-96.4949
Stuart,Oklahoma,34.9011,-96.0995
Pump Back,Oklahoma,36.2707,-95.1178
Gene Autry,Oklahoma,34.3151,-97.0385
Manitou,Oklahoma,34.5071,-98.9809
Lookeba,Oklahoma,35.363,-98.3638
Foster,Oklahoma,34.5941,-97.4928
St. Louis,Oklahoma,35.0812,-96.8598
Wainwright,Oklahoma,35.6133,-95.5657
Burlington,Oklahoma,36.9001,-98.4234
Cedar Crest,Oklahoma,36.1215,-95.1663
Twin Oaks,Oklahoma,36.1927,-94.8217
Grayson,Oklahoma,35.5053,-95.8718
Cornish,Oklahoma,34.1637,-97.5967
Osage,Oklahoma,36.2948,-96.4179
Redbird,Oklahoma,35.8871,-95.5872
Norge,Oklahoma,34.9892,-97.9941
Steely Hollow,Oklahoma,35.9887,-94.9578
Rocky,Oklahoma,35.156,-99.0593
Cowlington,Oklahoma,35.3106,-94.7879
Woodlawn Park,Oklahoma,35.5096,-97.6499
Council Hill,Oklahoma,35.5559,-95.6525
Indianola,Oklahoma,35.1635,-95.7761
Warwick,Oklahoma,35.6882,-97.0016
Lamar,Oklahoma,35.0942,-96.1238
Connerville,Oklahoma,34.4436,-96.6359
Tatums,Oklahoma,34.4779,-97.4661
Martha,Oklahoma,34.7262,-99.3868
Foss,Oklahoma,35.4501,-99.1707
Lawrence Creek,Oklahoma,36.0838,-96.4268
Kemp,Oklahoma,33.7695,-96.3543
Dennis,Oklahoma,36.5433,-94.8693
Kendrick,Oklahoma,35.7853,-96.7754
Devol,Oklahoma,34.1954,-98.5881
Burbank,Oklahoma,36.6964,-96.7294
Christie,Oklahoma,35.9674,-94.6549
Zena,Oklahoma,36.5129,-94.8454
Box,Oklahoma,35.5784,-94.9718
Summit,Oklahoma,35.6678,-95.4218
Sasakwa,Oklahoma,34.9469,-96.5253
Bee,Oklahoma,34.125,-96.5687
Peoria,Oklahoma,36.9152,-94.6699
Mead,Oklahoma,34.0008,-96.511
Sharon,Oklahoma,36.2755,-99.3381
Willow,Oklahoma,35.0514,-99.5099
Bradley,Oklahoma,34.878,-97.7087
Hanna,Oklahoma,35.2042,-95.8894
Chester,Oklahoma,36.2165,-98.9208
White Water,Oklahoma,36.5017,-94.7289
Erin Springs,Oklahoma,34.8113,-97.6055
Hastings,Oklahoma,34.2242,-98.1087
Cayuga,Oklahoma,36.6252,-94.6542
Bearden,Oklahoma,35.3568,-96.3852
Fairmont,Oklahoma,36.3552,-97.7045
Mulberry,Oklahoma,35.8631,-94.7014
Faxon,Oklahoma,34.4603,-98.5794
Gould,Oklahoma,34.6693,-99.7736
Colony,Oklahoma,35.3487,-98.6713
Pinhook Corner,Oklahoma,35.5314,-94.891
Pensacola,Oklahoma,36.4556,-95.1292
Phillips,Oklahoma,34.5041,-96.2231
Hoffman,Oklahoma,35.4889,-95.8449
Narcissa,Oklahoma,36.801,-94.9278
Deer Creek,Oklahoma,36.8067,-97.5193
Rentiesville,Oklahoma,35.533,-95.4849
Hallett,Oklahoma,36.2315,-96.5679
Mazie,Oklahoma,36.1425,-95.3303
Hillsdale,Oklahoma,36.5634,-97.9927
Wann,Oklahoma,36.9146,-95.8047
Flute Springs,Oklahoma,35.623,-94.8044
Moffett,Oklahoma,35.4042,-94.4554
Loco,Oklahoma,34.3295,-97.6807
Ratliff City,Oklahoma,34.4492,-97.5155
Lucien,Oklahoma,36.2747,-97.4551
Armstrong,Oklahoma,34.0528,-96.3446
Hitchcock,Oklahoma,35.9676,-98.3497
Gerty,Oklahoma,34.8357,-96.289
New Woodville,Oklahoma,33.9687,-96.655
Isabella,Oklahoma,36.2354,-98.3354
Sycamore,Oklahoma,36.394,-94.716
Tullahassee,Oklahoma,35.8418,-95.4387
Bridgeport,Oklahoma,35.5476,-98.3775
Smithville,Oklahoma,34.4689,-94.6462
Dacoma,Oklahoma,36.6596,-98.5635
Addington,Oklahoma,34.2431,-97.9661
Dotyville,Oklahoma,36.8514,-94.9097
Blackburn,Oklahoma,36.3731,-96.5965
Felt,Oklahoma,36.5633,-102.7946
Terlton,Oklahoma,36.1857,-96.4904
Blanco,Oklahoma,34.7507,-95.7736
Castle,Oklahoma,35.4752,-96.3835
Fair Oaks,Oklahoma,36.1441,-95.6959
Albion,Oklahoma,34.6623,-95.0992
Leon,Oklahoma,33.8773,-97.4291
Manchester,Oklahoma,36.9944,-98.0351
Etowah,Oklahoma,35.1291,-97.1639
Kildare,Oklahoma,36.8083,-97.0499
Tuskahoma,Oklahoma,34.6272,-95.2779
Centrahoma,Oklahoma,34.6104,-96.3437
Horntown,Oklahoma,35.0869,-96.2476
Lake Aluma,Oklahoma,35.5334,-97.4484
Dodge,Oklahoma,36.5789,-94.6385
Maramec,Oklahoma,36.242,-96.6805
Elmer,Oklahoma,34.4808,-99.3519
Strang,Oklahoma,36.4122,-95.1345
Greenfield,Oklahoma,35.7289,-98.3776
Headrick,Oklahoma,34.6268,-99.1373
Gate,Oklahoma,36.8517,-100.0553
Hendrix,Oklahoma,33.7753,-96.4071
New Alluwe,Oklahoma,36.6099,-95.4888
Carrier,Oklahoma,36.4786,-98.0172
Hitchita,Oklahoma,35.5198,-95.7518
Loyal,Oklahoma,35.9728,-98.1185
Sweetwater,Oklahoma,35.4222,-99.9116
Nescatunga,Oklahoma,36.7543,-98.156
Paradise Hill,Oklahoma,35.6134,-95.0704
Murphy,Oklahoma,36.1336,-95.2409
Smith Village,Oklahoma,35.4508,-97.457
Blackgum,Oklahoma,35.6112,-94.99
Sour John,Oklahoma,35.6206,-95.1433
Hickory,Oklahoma,34.557,-96.858
Yeager,Oklahoma,35.1567,-96.34
Valley Park,Oklahoma,36.2818,-95.733
Rosedale,Oklahoma,34.9188,-97.1855
Grand Lake Towne,Oklahoma,36.5048,-95.0256
Duchess Landing,Oklahoma,35.3985,-95.4165
Clarita,Oklahoma,34.4826,-96.4367
Atwood,Oklahoma,34.9549,-96.3367
Oakwood,Oklahoma,35.9315,-98.7029
Albany,Oklahoma,33.8769,-96.16
Dwight Mission,Oklahoma,35.5466,-94.8594
Ashland,Oklahoma,34.7668,-96.0706
Mutual,Oklahoma,36.2304,-99.1679
Webb City,Oklahoma,36.8074,-96.7119
Badger Lee,Oklahoma,35.4726,-94.8151
Brooksville,Oklahoma,35.2103,-96.9609
Lima,Oklahoma,35.1737,-96.5985
Skedee,Oklahoma,36.3804,-96.7039
Swink,Oklahoma,34.0168,-95.2022
IXL,Oklahoma,35.5227,-96.3881
Piney,Oklahoma,35.8875,-94.5536
Clearview,Oklahoma,35.3971,-96.1908
Strong City,Oklahoma,35.6699,-99.6003
Hollister,Oklahoma,34.3413,-98.8706
Zion,Oklahoma,35.7853,-94.6378
Meridian,Oklahoma,35.844,-97.2456
Sugden,Oklahoma,34.0826,-97.9788
Rocky Ford,Oklahoma,36.1749,-94.9113
May,Oklahoma,36.6174,-99.7484
Old Eucha,Oklahoma,36.3551,-94.9379
Dripping Springs,Oklahoma,36.171,-94.6852
Cloud Creek,Oklahoma,36.2712,-94.79
Amorita,Oklahoma,36.924,-98.2936
Texola,Oklahoma,35.2222,-99.9927
Byron,Oklahoma,36.9014,-98.2946
Douglas,Oklahoma,36.2604,-97.6675
Panola,Oklahoma,34.9273,-95.2099
Macomb,Oklahoma,35.1479,-97.0087
Rosston,Oklahoma,36.8128,-99.9328
Bison,Oklahoma,36.196,-97.8979
Grainola,Oklahoma,36.9379,-96.6488
Bull Hollow,Oklahoma,36.3046,-94.9008
Putnam,Oklahoma,35.8559,-98.9679
Deer Lick,Oklahoma,36.4595,-94.7468
Fallis,Oklahoma,35.7499,-97.1183
Wardville,Oklahoma,34.655,-96.0309
Friendship,Oklahoma,34.6978,-99.2287
Stidham,Oklahoma,35.3686,-95.7008
Foraker,Oklahoma,36.8722,-96.5691
Wickliffe,Oklahoma,36.2954,-95.1063
Cooperton,Oklahoma,34.8662,-98.8759
Brush Creek,Oklahoma,36.4164,-94.7842
Loveland,Oklahoma,34.3045,-98.7708
Renfrow,Oklahoma,36.9249,-97.657
Nardin,Oklahoma,36.8041,-97.4499
Oak Grove,Oklahoma,36.2056,-96.3384
Gideon,Oklahoma,36.0088,-95.036
Knowles,Oklahoma,36.873,-100.1931
Jefferson,Oklahoma,36.7203,-97.7909
Lambert,Oklahoma,36.6832,-98.4237
Kenton,Oklahoma,36.9064,-102.9653
Hoot Owl,Oklahoma,36.36,-95.1214
Lotsee,Oklahoma,36.1334,-96.2091
Shamrock,Oklahoma,35.9113,-96.5772
Portland,Oregon,45.5372,-122.65
Eugene,Oregon,44.0563,-123.1173
Salem,Oregon,44.9231,-123.0246
Medford,Oregon,42.3372,-122.8537
Bend,Oregon,44.0562,-121.3087
Gresham,Oregon,45.5023,-122.4413
Hillsboro,Oregon,45.5272,-122.9361
Beaverton,Oregon,45.4779,-122.8168
Corvallis,Oregon,44.5697,-123.278
Springfield,Oregon,44.0538,-122.981
Albany,Oregon,44.6274,-123.0966
Grants Pass,Oregon,42.4333,-123.3317
Tigard,Oregon,45.4237,-122.7845
Aloha,Oregon,45.492,-122.8726
Roseburg,Oregon,43.2232,-123.3518
Klamath Falls,Oregon,42.2191,-121.7754
McMinnville,Oregon,45.211,-123.1918
Lake Oswego,Oregon,45.413,-122.7003
Keizer,Oregon,45.0029,-123.0241
Oregon City,Oregon,45.3415,-122.5927
Woodburn,Oregon,45.1473,-122.8603
Redmond,Oregon,44.2631,-121.1798
Coos Bay,Oregon,43.3789,-124.233
Hermiston,Oregon,45.8323,-119.2858
Newberg,Oregon,45.3075,-122.9601
Tualatin,Oregon,45.3772,-122.7746
St. Helens,Oregon,45.8571,-122.8164
West Linn,Oregon,45.3669,-122.6399
Bethany,Oregon,45.5613,-122.8369
Forest Grove,Oregon,45.5244,-123.1101
Wilsonville,Oregon,45.3107,-122.7705
Ontario,Oregon,44.0259,-116.9759
Happy Valley,Oregon,45.4362,-122.5077
Lebanon,Oregon,44.5317,-122.9071
Hayesville,Oregon,44.9794,-122.9739
Ashland,Oregon,42.1905,-122.6992
Milwaukie,Oregon,45.4447,-122.6221
The Dalles,Oregon,45.6053,-121.1818
Monmouth,Oregon,44.8505,-123.2283
Sherwood,Oregon,45.3593,-122.8433
Canby,Oregon,45.2653,-122.6866
Altamont,Oregon,42.1981,-121.7249
Central Point,Oregon,42.3765,-122.911
Oak Grove,Oregon,45.4156,-122.6349
